"nom_ent","nom_mun","mun_inegi","anio","pobtot","cs_revenue_perCapita","cs_total_general_fund","cs_intergov_revs_total_revs","cs_propety_tax_total_revs","bs_operating_exp","bs_operating_balance","bs_expenditure_perCapita","lrs_direct_long_term_debt_pobtot","lrs_debt_service_total_rev","mun_tipo","graproes","pea","pe_inac","pocupada","pdesocup","psinder","pder_ss","analf","sbasc","ovsde","ovsee","ovsae","ovpt","vhac","pl.5000","po2sm","im_2020","gm_2020","imn_2020","egresos_total_de_egresos","egresos_servicios_personales","egresos_materiales_y_suministros","egresos_servicios_generales","egresos_transferencias_asignaciones_subsidios_y_otras_ayudas","egresos_bienes_muebles_inmuebles_e_intangibles","egresos_inversion_publica","egresos_deuda_publica","ingresos_total_de_ingresos","ingresos_impuestos","ingresos_contribuciones_de_mejoras","ingresos_derechos","ingresos_productos","ingresos_aprovechamientos","ingresos_participaciones_federales","ingresos_aportaciones_federales_y_estatales","ingresos_financiamiento","egresos_disponibilidad_final","egresos_otros_egresos","ingresos_otros_ingresos","ingresos_disponibilidad_inicial","egresos_inversiones_financieras_y_otras_provisiones","prop_corrup_per17","prop_corrup_inc17","prop_corrup5_inc17","prop_corrup_per19","prop_corrup_inc19","prop_corrup5_inc19","prop_corrup_per21","prop_corrup_inc21","prop_corrup5_inc21"
"Oaxaca","Santiago Nuyoó","20481",2018,1898,6394.915174,0.052157,0.515626,NA,0.376696,0.993629,6394.915174,NA,NA,"rural",7.23,901,611,899,2,138,1759,15.390122,50.823193,2.08,1.28,0.64,13.173333,28.842833,100,96.723164,52.313429,"Alto",0.819155,12137549,2007832,4757850,1585500,368353,194563,3223451,0,12137549,0,0,115223,232584,281223,3035520,8395666,77333,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Pinotepa Nacional","20482",2018,55840,3276.514685,0.065025,3.203141,0.010479,1.777606,1,3276.514685,NA,NA,"urbano",8.32,27613,15046,27313,300,22046,33746,12.757098,40.816491,7.446175,1.238021,17.370197,9.617224,31.926462,39.602436,80.872085,52.519989,"Alto",0.82239,182960580,53596251,20116799,21219891,8059754,2158163,73326159,0,182960580,1917391,490,8886382,982767,110027,61407164,109656359,0,4483563,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Suchilquitongo","20483",2018,10886,3676.677935,0.039596,1.758806,0.012424,0.832115,1,3676.677935,NA,NA,"transición_rural-urbano",8.74,5378,3312,5299,79,4049,6837,3.272638,39.651584,0.652334,1.194414,13.634693,7.726939,26.773855,24.003307,73.684211,55.835716,"Bajo",0.87431,40024316,9355158,2526917,6304189,514761,564432,20192161,0,40024316,497276,0,1020532,28436,38560,10856446,27583066,0,566698,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tamazola","20484",2018,4458,3633.440556,0.03364,0.907421,0.004511,0.490547,1,3633.440556,NA,NA,"rural",6.62,1381,1921,1338,43,655,3803,13.278956,58.727569,5.258427,1.685393,11.078652,3.460674,32.533333,100,92.301943,51.606311,"Alto",0.808083,16197878,3098128,2639022,2724775,120160,34800,5616352,0,16197878,73076,3500,436705,27617,4000,5286431,10366549,0,1964641,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tapextla","20485",2018,3134,5899.65635,8.49e-4,1.142988,3.4e-5,0.935225,0.823099,5899.65635,NA,NA,"rural",5.54,823,1362,805,18,730,2402,24.734982,66.229177,20.543131,1.565495,4.824281,15.463259,31.421446,100,85.838509,48.133216,"Muy alto",0.753699,18489523,5075549,5274527,2091733,387813,0,5659901,0,18489523,629,0,12285,0,0,3906422,11299377,3270810,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Villa Tejúpam de la Unión","20486",2018,2419,6591.875155,0.034926,0.210887,0.010112,0.155238,0.775477,6591.875155,NA,NA,"rural",7.89,1071,871,1058,13,555,1863,6.152993,48.946785,2.815735,0.703934,4.968944,6.252588,34.293949,100,91.68242,53.65056,"Medio",0.840093,15945746,2877681,3773865,2133028,435548,17846,6707778,0,15945746,161251,13478,70522,74972,111659,4874495,7059186,3580183,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tenango","20487",2018,1966,5366.799084,0.104533,1.027209,0.006533,0.561984,1,5366.799084,NA,NA,"rural",8.32,644,880,591,53,700,1266,3.295933,32.608696,0.868233,3.932584,4.136874,25.944842,34.871796,100,80.238501,53.042666,"Medio",0.830574,10551127,1195517,1402828,2570734,314745,1183000,2699156,0,10551127,68930,1500,250723,354053,427739,3985404,5462778,0,1185147,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tepetlapa","20488",2018,130,15570.9,0.036033,0.401778,0.009584,0.451567,0.918702,15570.9,NA,NA,"rural",6.35,49,57,49,0,49,80,10.204082,67.346939,0,0,0,3.076923,21.95122,100,89.795918,54.425869,"Medio",0.852233,2024217,581136,722084,711573,4224,5200,0,0,2024217,19400,0,11069,34639,1900,1444576,348069,164564,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tetepec","20489",2018,4909,3993.451212,3.37e-4,1.600031,NA,0.970278,0.971469,3993.451212,NA,NA,"rural",6.58,1535,2160,1466,69,1232,3676,14.843288,59.432289,6.081633,1.918367,5.428571,15.938776,35.905045,100,93.46049,50.687508,"Alto",0.793696,19603852,4331200,3584408,3629341,0,27688,8031215,0,19603852,0,0,0,6418,0,4735210,14302906,559318,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Texcalcingo","20490",2018,2974,7257.319099,0.002377,0.333384,NA,0.081446,1,7257.319099,NA,NA,"rural",5.12,800,1441,783,17,729,2245,27.390438,72.559761,0.403497,0.470746,0.806994,8.238063,40.551182,100,98.850575,50.223708,"Alto",0.786433,21583267,1815222,813413,2631647,560435,113753,7050319,0,21583267,0,0,50150,1159,0,6665930,14866028,0,8598478,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Textitlán","20491",2018,4930,8985.012779,0.047734,4.440122,NA,1.371988,1,8985.012779,NA,NA,"rural",7.97,1227,2273,1216,11,356,4574,10.165638,41.994154,0.378151,1.008403,0,28.088235,40.044247,100,96.221198,52.09124,"Alto",0.815676,44296113,4599045,2154258,6280747,913825,789998,27742680,0,44296113,0,0,836715,363665,914030,7562383,34619320,0,1815560,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tilantongo","20492",2018,2764,6992.251809,0.015455,3.216818,0.001234,1.780875,1,6992.251809,NA,NA,"rural",6.24,943,1255,939,4,323,2441,18.341709,58.341709,2.822131,5.05013,15.37319,15.930189,26.438053,100,94.420601,49.379289,"Alto",0.773211,19326584,3637315,4597152,2299643,147518,45758,6731055,0,19326584,23858,1500,198170,5827,69335,4824194,14203700,0,1868143,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tillo","20493",2018,545,7747.823853,0.109549,0.220657,0.005086,0.136785,1,7747.823853,NA,NA,"rural",8.31,253,188,251,2,99,446,6.220096,45.454545,0.733945,0.917431,0.550459,6.055046,24.571428,100,87.351779,54.949829,"Bajo",0.860438,4222564,270400,699303,1361117,5700,43000,1543148,0,4222564,21727,0,52375,387474,1000,1359167,2400821,0,299896,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Tlazoyaltepec","20494",2018,6300,4146.054444,4.8e-5,2.718117,NA,0.646698,1,4146.054444,NA,NA,"rural",6.29,1461,3199,1311,150,1108,5192,20.988247,57.23195,1.745314,2.230123,17.566257,26.244344,36.504253,100,94.853523,48.59276,"Muy alto",0.760895,26120143,1402094,2119541,2692601,339195,70774,9764869,0,26120143,0,0,0,1262,0,4494843,21624038,0,9731069,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Xanica","20495",2018,3029,3690.820403,0.002387,1.513123,NA,0.696712,0.999061,3690.820403,NA,NA,"rural",5.39,986,1190,980,6,522,2506,21.256281,69.578313,1.41961,7.032024,6.635853,23.506108,45.488258,100,97.137014,47.569271,"Muy alto",0.744869,11179495,0,1986648,3143801,0,0,6049046,0,11179495,0,0,26073,586,0,2655996,8486345,10495,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Xiacuí","20496",2018,1893,4412.248811,0.021691,0.164884,0.004632,0.065598,1,4412.248811,NA,NA,"rural",8.65,719,821,715,4,323,1569,2.748414,38.548273,0.272777,0.218221,0.163666,9.929078,18.35206,100,86.676017,55.942289,"Bajo",0.875978,8352387,1034974,1572502,643396,109674,243010,4685742,0,8352387,38688,0,32329,1276,108881,2356215,5814998,0,63089,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Yaitepec","20497",2018,4233,4848.386487,0.006178,3.857033,1.78e-4,1.463749,1,4848.386487,NA,NA,"rural",3.99,1325,1697,1248,77,1140,3092,43.529412,82.058824,2.301851,0.783104,0.5458,15.475908,50.105484,100,92.862871,46.852452,"Muy alto",0.733644,20523220,2903128,1379236,3458104,253795,18037,12496744,0,20523220,3654,0,115407,7734,0,4664886,15731539,0,14176,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Yaveo","20498",2018,7593,3264.670881,0.013209,2.126972,0.001438,0.889306,1,3264.670881,NA,NA,"rural",6.46,3009,2683,2985,24,1770,5823,15.495087,59.157059,3.212105,3.092647,44.823467,14.507566,32.258064,100,94.117647,47.511257,"Muy alto",0.74396,24788646,3635691,4436235,2155523,154010,46729,13854074,0,24788646,35656,0,217660,54119,20000,6444788,18016423,0,506384,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Yolomécatl","20499",2018,1922,4846.526015,0.112567,1.089089,0.027773,0.849283,0.980718,4846.526015,NA,NA,"rural",9.31,811,718,799,12,336,1576,3.312629,35.403727,0.729927,0.364964,3.858186,6.621481,24.489796,100,81.86398,55.648677,"Bajo",0.871381,9315023,2425232,2215160,1681582,330053,26178,2636818,0,9315023,258707,89590,567199,50746,62100,3570975,4536093,179613,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Yosondúa","20500",2018,7991,5094.206357,0.023925,3.643224,8.55e-4,1.118646,0.894673,5094.206357,NA,NA,"rural",6.71,4167,1914,4145,22,1371,6618,12.114184,59.649087,1.923807,3.531199,6.07518,18.288824,30.39501,100,95.703839,51.079447,"Alto",0.799833,40707803,3298417,4470214,3146583,1450313,2056429,26285847,0,40707803,34815,23000,753776,15101,44650,6669187,28879648,4287626,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Yucuyachi","20501",2018,998,4804.597194,0.019425,0.219819,0.002638,0.137556,1,4804.597194,NA,NA,"rural",5.58,257,571,255,2,221,776,19.663648,71.539457,0.801603,0.901804,0.300601,6.913828,18.348623,100,91.764706,52.553927,"Alto",0.822921,4794988,1035249,1168326,738686,40595,216558,0,0,4794988,12649,0,37236,758,42500,1893902,2807943,0,1595574,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Zacatepec","20502",2018,5089,6051.534486,3.21e-4,4.562492,NA,1.04576,0.998911,6051.534486,NA,NA,"rural",5.19,1692,2081,1507,185,698,4391,29.287146,73.583286,1.546185,3.955823,7.028112,52.148594,38.576511000000004,100,93.135314,45.794008,"Muy alto",0.71707,30796259,2788942,1549587,2710271,264932,22736,23459791,0,30796259,0,0,757,9113,0,4348576,26404270,33543,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santiago Zoochila","20503",2018,425,17442.701176,0.012531,0.987673,0.001515,0.40968,0.920912,17442.701176,NA,NA,"rural",6.82,181,175,181,0,130,295,9.309309,55.555556,0,0,0,7.294118,12.096774,100,90.055249,55.056764,"Bajo",0.862112,7413148,1065159,663994,1067094,6650,377400,4232851,0,7413148,11234,0,67679,36,6600,2249847,4491461,586291,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Nuevo Zoquiápam","20504",2018,1590,4595.08239,0.062128,0.430934,0.011447,0.275874,1,4595.08239,NA,NA,"rural",7.34,574,638,557,17,200,1387,5.535714,55.982143,0.317662,0.127065,0,28.780178,19.548872,100,91.171171,53.671573,"Medio",0.840422,7306181,1103291,1045526,2237849,259243,153863,2473851,0,7306181,83927,0,254950,2847,112196,3290702,3561559,0,32558,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Ingenio","20505",2018,7681,6670.649004,0.235352,4.563877,5.49e-4,1.496824,1,6670.649004,NA,NA,"rural",8.02,3162,3128,3088,74,2115,5563,11.726,44.643158,1.708176,0.469606,3.638023,1.60386,19.215372,20.192683,76.814516,56.213911,"Bajo",0.880232,51237255,3884412,5424953,3540087,3237770,1710885,33415276,0,51237255,28140,0,304088,22859,11703678,5930857,33247633,0,23872,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Albarradas","20506",2018,798,5619.964912,0.006728,0.04224,7.25e-4,0.021361,1,5619.964912,NA,NA,"rural",6.51,308,342,303,5,165,633,14.378029,51.696284,0.877193,0.501253,0.125313,14.411028,23.275862,100,92.079208,53.177916,"Medio",0.832692,4484732,250516,675141,1327016,0,0,2208328,0,4484732,3250,0,25848,1077,0,1740267,2714290,0,23731,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Armenta","20507",2018,3155,3922.554041,0.002252,0.083586,NA,0.038477,1,3922.554041,NA,NA,"rural",6.13,1159,1173,1136,23,715,2437,19.642857,60.356975,13.611731,1.370736,1.05196,11.029646,23.200859,100,87.719298,50.785221,"Alto",0.795226,12375658,3309602,570635,1803771,90550,102000,6466080,0,12375658,0,0,27871,0,0,3574301,8773486,0,33020,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Chihuitán","20508",2018,1618,2885.236094,0.044946,0.385334,9.52e-4,0.237334,1,2885.236094,NA,NA,"rural",8.55,637,694,637,0,208,1408,8.830549,39.538584,1.773274,1.519949,1.329956,4.243192,21.804512,100,74.488189,55.151414,"Bajo",0.863594,4668312,1195736,607372,942951,20568,3236,1793454,0,4668312,4444,0,203280,2100,0,1762438,2696050,0,104995,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo de Morelos","20509",2018,11384,4803.788914,0.007938,2.34866,NA,0.658324,1,4803.788914,NA,NA,"transición_rural-urbano",5.69,2522,5378,2329,193,1560,9824,22.382823,70.26658,4.783338,2.497573,27.058512,19.256906,47.141708,100,85.245902,47.104427,"Muy alto",0.73759,54686333,5368334,5925907,3912540,322317,1395409,33759932,0,54686333,0,0,391131,36214,6750,8666299,45585939,0,4001894,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Ixcatlán","20510",2018,760,13128.318421,0.001458,1.854256,NA,0.357146,1,13128.318421,NA,NA,"rural",7.73,296,292,295,1,29,731,7.747748,43.783784,1.356852,3.256445,6.24152,35.41384,40,100,93.430657,50.73432,"Alto",0.794429,9977522,843152,386640,689165,1880,330014,3001020,0,9977522,0,0,0,14543,0,1712788,8250191,0,4725651,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Nuxaá","20511",2018,3335,6099.327736,0.0244,0.171277,0.001124,0.050016,1,6099.327736,NA,NA,"rural",7.06,881,1600,863,18,350,2984,6.207522,55.097417,3.386211,5.704698,39.932886,16.290421,34.098362,100,96.511628,48.246953,"Muy alto",0.75548,20341258,1470462,2255568,2069047,106674,796954,13424511,0,20341258,22857,0,122303,4525,346639,3876583,15968351,0,218042,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Ozolotepec","20512",2018,1101,4925.648501,2.56e-4,0.437372,NA,0.204745,0.973254,4925.648501,NA,NA,"rural",5.55,293,493,288,5,207,894,22.222222,64.883402,0.454133,1.089918,0,19.346049,30.711611,100,93.75,50.948973,"Alto",0.79779,5423139,235587,864145,1370441,0,0,2952966,0,5423139,0,0,0,1353,0,1899971,3376766,145049,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Petapa","20513",2018,9027,3891.865182,0.065014,0.73197,NA,0.409993,0.907168,3891.865182,NA,NA,"rural",6.86,4191,2661,4117,74,2448,6574,15.181675,55.456732,2.13969,3.403548,2.039911,11.008869,28.560402,35.127949,85.801714,53.125098,"Medio",0.831865,35131867,7390626,3486936,5813268,3798778,21731,14620528,0,35131867,0,0,2050000,22024,0,7659927,22138545,3261371,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Roayaga","20514",2018,941,13055.074389,0.004084,0.321502,6.5e-5,0.178635,1,13055.074389,NA,NA,"rural",5.75,303,401,298,5,392,549,17.665131,66.205837,1.387407,2.454642,0.426894,58.484525,47.560974,100,97.635135,47.499121,"Muy alto",0.74377,12284825,2105934,2451429,2240537,163107,493801,683064,0,12284825,795,0,16831,29113,3430,6205758,6028898,0,4146953,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Tehuantepec","20515",2018,67739,5417.884055,0.120088,59.234219,0.012004,28.344389,0.892549,5417.884055,NA,NA,"urbano",9.17,33895,20004,33252,643,17337,50335,7.501884,34.935943,1.862208,1.503748,5.434912,11.552535,29.698879,33.370732,77.194945,55.215476,"Bajo",0.864598,367002048,80256200,24878521,32787547,7997233,236639,220845908,0,367002048,4688043,4550,13259777,123898,21260693,76714541,211515971,39434575,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Teojomulco","20516",2018,5260,4813.171863,0.080508,0.503607,NA,0.143436,1,4813.171863,NA,NA,"rural",6.44,1307,2523,1266,41,244,5013,12.578437,60.015877,1.452044,1.203668,0.363011,20.481467,37.595131,100,90.88729,51.87185,"Alto",0.812241,25317284,2391624,2073224,2165439,172593,705859,16390717,0,25317284,0,0,43300,5470,1989484,5058573,18220457,0,1417828,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Tepuxtepec","20517",2018,6029,4394.33853,2.6e-5,5.282551,NA,5.083928,0.970452,4394.33853,NA,NA,"rural",5.31,1366,3125,1350,16,1407,4619,32.59587,64.282203,1.284247,5.565068,2.5171230000000002,40.05137,37.217274,100,87.490692,46.670989,"Muy alto",0.730803,26493467,4982169,16717319,3043808,601518,348400,800253,0,26493467,0,0,0,664,0,4427643,21282343,782817,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Tlatayápam","20518",2018,113,27480.053097,0.053405,0.149009,0.001135,0.057851,1,27480.053097,NA,NA,"rural",7.4,47,51,47,0,50,62,5.434783,55.434783,0,0,0,12.389381,14.285714,100,91.489362,55.078082,"Bajo",0.862446,3105246,0,301663,839540,10500,466114,1366425,0,3105246,3526,0,16650,83652,62008,1420890,1518520,0,121004,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Tonalá","20520",2018,7393,3522.582849,0.033491,8.699105,0.008476,4.483735,1,3522.582849,NA,NA,"rural",6.47,3751,2115,3726,25,2195,5195,16.081979,60.893648,2.476527,1.333515,4.4768,3.782828,23.67347,100,88.405292,52.720884,"Medio",0.825536,26042455,4859843,4326129,3787405,1295970,475819,5742886,0,26042455,220745,94014,534740,3446,19250,8436339,16733921,0,5554403,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Tonaltepec","20521",2018,250,11655.136,0.020672,0.068207,9.63e-4,0.039977,1,11655.136,NA,NA,"rural",7.17,100,106,98,2,62,186,10.416667,55.729167,0,2,0.4,10,31.645569,100,92.857143,53.125437,"Medio",0.83187,2913784,954387,153504,564610,12000,0,827998,0,2913784,2806,0,35850,20578,1000,1482784,1370766,0,401285,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Xagacía","20522",2018,1205,4724.278838,0.002289,0.068857,NA,0.022668,1,4724.278838,NA,NA,"rural",6.1,484,409,483,1,242,963,12.315271,66.37931,1.410788,1.659751,4.813278,26.639004,45.42857,100,97.929607,50.192998,"Alto",0.785953,5692756,792000,321996,755801,583425,496601,2741697,0,5692756,0,0,11818,1212,0,1861938,3817788,0,1236,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Yanhuitlán","20523",2018,1633,8497.029394,0.031755,1.036803,0.007331,0.429457,1,8497.029394,NA,NA,"rural",8.78,653,670,639,14,319,1314,6.521739,40.480401,0.759013,0.885515,4.301075,13.15623,23.404255,100,82.288401,54.51649,"Medio",0.853652,13875649,1979081,1806855,1779026,38410,845777,7230992,0,13875649,101721,0,267236,62266,9400,7120332,6314694,0,195508,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Yodohino","20524",2018,327,10854.541284,0.021839,0.200881,NA,0.092274,1,10854.541284,NA,NA,"rural",6.35,111,173,110,1,102,225,2.909091,70.545455,0,0,0,1.875,23.809525,100,96.363636,55.036033,"Bajo",0.861788,3549435,826600,258968,509244,54488,0,1900135,0,3549435,0,0,67504,8751,1260,1380970,2090950,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Domingo Zanatepec","20525",2018,12483,3690.725066,0.027949,10.945884,0.004432,10.479468,1,3690.725066,NA,NA,"transición_rural-urbano",7.43,5815,4132,5784,31,2526,9932,11.063141,49.110882,3.936688,0.819805,12.5,4.935065,23.804462,36.713931,89.288308,53.885724,"Medio",0.843775,46071321,26666537,8760407,7448427,2109082,0,274669,0,46071321,219860,0,565761,0,502049,13815667,30967984,0,812199,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santos Reyes Nopala","20526",2018,16688,8140.568013,0.006799,1.430882,5.13e-4,0.294104,1,8140.568013,NA,NA,"transición_rural-urbano",6.73,8021,4550,7976,45,2650,14032,20.580038,56.523254,1.699014,2.508766,2.605962,15.201354,33.228489,64.78907,84.196678,51.719411,"Alto",0.809854,135849799,10661635,10449771,6621310,9229656,594250,90015955,0,135849799,69661,38100,761285,30412,24240,13068207,121857894,0,8277222,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santos Reyes Pápalo","20527",2018,2490,7745.363052,0.007528,0.764958,5.37e-4,0.242372,0.995034,7745.363052,NA,NA,"rural",5.79,655,1186,507,148,654,1836,16.146789,67.094801,1.084337,0.481928,0.562249,17.51004,53.181076,100,91.053678,50.87227,"Alto",0.796589,19285954,2117031,1777743,2139750,140500,0,13110930,0,19285954,10360,47973,34087,6662,45377,4103029,14942701,95765,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santos Reyes Tepejillo","20528",2018,904,6677.644912,0.060467,1.56956,NA,0.967448,1,6677.644912,NA,NA,"rural",4.68,290,436,278,12,236,668,33.677991,73.559823,0.331858,0.221239,0.774336,5.752212,16.376307,100,93.571429,50.961336,"Alto",0.797984,6036591,1827421,1012682,655755,59396,316470,686127,0,6036591,0,0,305714,51800,7500,2433091,3238486,0,1478740,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santos Reyes Yucuná","20529",2018,1474,7273.322931,0.003135,1.053041,NA,0.359061,0.773446,7273.322931,NA,NA,"rural",5.65,530,542,521,9,103,1371,22.054054,69.945946,13.085399,0.895317,15.220386,9.15978,55.118111,100,92.771084,47.591831,"Muy alto",0.745222,10720878,1266307,417116,1135088,14138,172137,7716092,0,10720878,0,0,22690,3305,0,2296157,5969873,2428853,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Tomás Jalieza","20530",2018,3923,6040.829467,0.041948,1.488811,0.004475,0.44929,0.960927,6040.829467,NA,NA,"rural",7.63,1654,1340,1640,14,874,3049,8.732694,47.21814,0.688249,1.656895,42.263574,15.931685,30.196484,100,90.304878,49.786182,"Alto",0.779582,23698174,2452067,1378796,2753008,224532,65207,16824564,0,23698174,120849,0,272818,536168,25414,5040409,16776558,925958,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Tomás Mazaltepec","20531",2018,2612,3554.974349,0.046237,0.411919,NA,0.108973,1,3554.974349,NA,NA,"rural",8.42,1337,728,1329,8,867,1745,4.406428,46.241576,1.384615,0.769231,3.423077,10.884615,23.929098,100,88.696307,54.546483,"Medio",0.854122,9285593,258214,722712,1361982,135249,222030,5155763,0,9285593,0,7400,258967,83507,79460,2657532,6198727,0,1429643,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Tomás Ocotepec","20532",2018,4066,6287.172651,0.016843,5.637032,3.5e-5,1.580183,1,6287.172651,NA,NA,"rural",6.43,677,2419,668,9,1895,2171,19.605078,56.346968,2.965892,2.792882,1.853683,23.826001,32.193733,100,94.470774,50.223223,"Alto",0.786426,25563644,2130008,3098460,1816882,70509,56510,16419210,0,25563644,1513,0,41146,383494,4410,4506558,20626523,0,1972065,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","Santo Tomás Tamazulapan","20533",2018,2726,5377.876742,0.016979,0.61987,0.01093,0.181194,1,5377.876742,NA,NA,"rural",7.24,1133,993,1122,11,1007,1719,8.913934,51.280738,0.813609,2.810651,4.252959,9.578402,30.945946,100,83.496878,53.213162,"Medio",0.833244,14660092,1669803,1461984,1080746,305301,25070,6359100,0,14660092,160238,9250,77270,2158,0,6153934,8257242,0,3758088,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Vicente Coatlán","20534",2018,3512,5223.666572,0.037694,2.359455,NA,0.952969,1,5223.666572,NA,NA,"rural",5.23,809,1822,785,24,996,2515,25.031185,77.006237,2.961276,1.281321,2.61959,21.526196,43.380615,100,95.923567,48.838268,"Alto",0.764739,18345517,3924727,1663398,1542221,134800,446762,3167143,0,18345517,0,0,220810,426759,43938,4069066,13584944,0,7466466,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oaxaca","San Vicente Lachixío","20535",2018,3227,6009.707778,0.019104,0.921546,NA,0.264093,1,6009.707778,NA,NA,"rural",6.44,891,1493,827,64,1282,1943,20.892019,52.92032,0.28125,1.15625,3.40625,17.34375,37.727909,100,88.156288,51.174024,"Alto",0.801314,19393327,1155636,1843868,2451981,564673,301004,4019349,0,19393327,0,0,43251,327244,0,3789405,15233427,0,9056816,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
