mun_inegi,nom_ent,nom_mun,prop_corrup,tema,pobtot,graproes,tema_total_de_ingresos,capitulo_impuestos,concepto_impuestos_sobre_el_patrimonio,partida_generica_impuesto_predial,partida_generica_adquisicion_de_bienes_inmuebles,concepto_impuesto_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_diversiones_y_espectaculos_publicos,concepto_accesorios,concepto_otros_impuestos,capitulo_contribuciones_de_mejoras,concepto_contribucion_de_mejoras_por_obras_publicas,capitulo_derechos,concepto_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,partida_generica_certificaciones_y_constancias,subpartida_generica_certificaciones_y_constancias_diversas,partida_generica_licencias_y_permisos,subpartida_generica_licencias_de_funcionamiento,partida_generica_inspecciones,subpartida_generica_sanidad,partida_generica_uso_y_suministro_de_agua_potable,partida_generica_servicios_de_desarrollo_urbano_y_obras_publicas,subpartida_generica_urbanizacion,partida_generica_diversos_derechos_por_el_uso_goce_aprovechamiento_o_explotacion_de_bienes_de_dominio_publico,concepto_derechos_por_prestacion_de_servicios,partida_generica_panteones,partida_generica_rastros,partida_generica_estacionamientos,partida_generica_seguridad_publica,partida_generica_alumbrado_publico,partida_generica_servicios_de_limpia_y_recoleccion_de_basura,partida_generica_diversos_derechos_por_prestacion_de_servicios,capitulo_productos,concepto_productos_de_tipo_corriente,partida_generica_intereses,concepto_otros_productos,capitulo_aprovechamientos,concepto_aprovechamientos_de_tipo_corriente,partida_generica_recargos,partida_generica_multas,partida_generica_donaciones_y_aprovechamientos_a_favor_del_estado,partida_generica_indemnizaciones_a_favor_del_estado,partida_generica_gastos_de_ejecucion,concepto_otros_aprovechamientos,capitulo_participaciones_federales,concepto_fondos_participables,partida_generica_fondo_general_de_participaciones,partida_generica_fondo_de_fomento_municipal,partida_generica_fondo_de_fiscalizacion,partida_generica_fondo_del_impuesto_sobre_la_renta,concepto_impuestos_participables,partida_generica_impuesto_sobre_automoviles_nuevos,partida_generica_impuesto_especial_sobre_produccion_y_servicios,partida_generica_ieps_gasolinas,concepto_otras_participaciones,partida_generica_participaciones_diversas,concepto_participaciones_estatales,capitulo_aportaciones_federales_y_estatales,concepto_aportaciones_del_ramo_general_33,partida_generica_aportaciones_a_municipios,subpartida_generica_fa_para_la_infraestructura_social_municipal,subpartida_generica_fa_para_el_fortalecimiento_de_los_municipios,concepto_recursos_federales_y_estatales_reasignados,partida_generica_recursos_federales,subpartida_generica_seguridad_publica,subpartida_generica_diversos_recursos_federales_reasignados,capitulo_financiamiento,concepto_deficit,subpartida_generica_comercio_ambulante,subpartida_generica_licencias_y_permisos_diversos,subpartida_generica_por_servicios_de_fraccionamiento,subpartida_generica_diversos_servicios_de_desarrollo_y_obras_publicas,partida_generica_mercados,concepto_otros_derechos,partida_generica_establecimientos_y_empresas,subpartida_generica_establecimientos_diversos,concepto_productos_de_tipo_capital,partida_generica_enajenacion_o_venta_de_bienes,subpartida_generica_bienes_muebles_e_inmuebles,concepto_adicionales,partida_generica_para_educacion,partida_generica_impuestos_adicionales_diversos,partida_generica_registros,subpartida_generica_registro_civil,subpartida_generica_educacion_publica,subpartida_generica_salud,subpartida_generica_comercio_nocivo,partida_generica_servicios_de_vialidad_y_transporte,subpartida_generica_control_vehicular,subpartida_generica_diversos_servicios_de_vialidad_y_de_transporte,partida_generica_reintegros,concepto_emprestitos,partida_generica_emprestitos_diversos,capitulo_otros_ingresos,concepto_otros_ingresos_extraordinarios,partida_generica_loterias_rifas_sorteos_y_juegos_permitidos,partida_generica_otros_impuestos_sobre_la_produccion_el_consumo_y_las_transacciones,partida_generica_para_obras_de_infraestructura_urbana,subpartida_generica_ecologia_e_impacto_ambiental,partida_generica_rezagos,partida_generica_recursos_estatales,subpartida_generica_diversos_recursos_estatales_reasignados,subpartida_generica_licencias_para_construccion,partida_generica_arrendamientos,partida_generica_de_instituciones_bancarias,subpartida_generica_bancos_comerciales,concepto_impuesto_sobre_los_ingresos,partida_generica_ejercicio_de_profesiones_y_honorarios,partida_generica_enajenacion_de_bienes_muebles_y_adquisicion_de_vehiculos,subpartida_generica_banos_publicos,subpartida_generica_expedicion_de_licencias_de_manejo,subpartida_generica_panteones,subpartida_generica_centros_recreativos_y_culturales,partida_generica_actividades_mercantiles,partida_generica_traslado_de_dominio_de_bienes_inmuebles,subpartida_generica_registro_publico_de_la_propiedad_y_del_comercio,partida_generica_diversos_aprovechamientos_de_tipo_corriente,subpartida_generica_registros_diversos,subpartida_generica_talleres_graficos,partida_generica_derechos_zona_federal_maritima,partida_generica_otros_impuestos_sobre_el_patrimonio,subpartida_generica_bienes_muebles,subpartida_generica_bienes_inmuebles,subpartida_generica_educacion,subpartida_generica_asistencia_social,subpartida_generica_inspecciones_diversas,subpartida_generica_mercados,subpartida_generica_obra_publica,partida_generica_explotacion_de_minas,partida_generica_otros_impuestos_sobre_ingresos,partida_generica_anuncios_publicitarios,subpartida_generica_servicios_de_grua_y_almacenaje_de_vehiculos,subpartida_generica_rastros,subpartida_generica_concesiones_para_prestar_servicios_de_transporte,partida_generica_para_fomento_al_turismo
29043,Tlaxcala,Yauhquemehcan,3.2286543069743976,ingresos,42242,10.87,5097.291267204556,280.7175605125771,270.1627432368296,248.38243948742289,0,0,0,10.554817275747508,0,0,0,597.0239677266255,247.55557664926437,15.585761746559088,15.585761746559088,0,0,0,0,0,196.69909824394875,61.11993355481727,0,202.36858092074038,0,0,0,0,0,0,202.36858092074038,2.9996677740863786,2.9996677740863786,2.9996677740863786,0,0,0,0,0,0,0,0,0,2341.081490270527,2074.9523967726627,1361.5078310393926,493.281442809682,61.95434266729948,158.20878025628855,70.37555766492643,6.30265780730897,13.90341718082582,50.169482676791645,66.36824869482676,66.36824869482676,129.38528713811107,1875.4685809207404,1678.5315140009493,1678.5315140009493,413.2148077835785,1265.3167062173707,196.93706691979116,196.93706691979116,0,196.93706691979116,0,0,0,0,135.57916468913146,0,0,147.09981015662078,0,0,0,0,0,0,0,0,35.27071665875653,35.27071665875653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78030374940674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29044,Tlaxcala,Zacatelco,2.6775381378221987,ingresos,45717,10.19,7452.766850731879,116.5957577351214,116.27373126479095,116.27373126479095,0,0,0,0.3220264703304409,0,7.770093785607854,7.770093785607854,285.55372951178896,145.14611271802963,36.96204750635463,36.96204750635463,11.134060829169954,0,0,0,0,41.470768691383995,33.336664037163644,0,111.41874835656061,0,0,0,0,111.41874835656061,0,0,20.326365150319923,20.326365150319923,5.552765360680165,0,38.85200280480323,38.85200280480323,0,38.194627048821104,0,0.6573757559821194,0,0,2508.020247173284,2236.3756683320184,1441.8937680778333,524.7751774914541,66.69326847225874,203.01345429047242,70.37816635989131,6.881365588570427,14.583223770707336,48.91357700061355,74.96064510474187,74.96064510474187,126.30576737663249,2755.3697081251644,1993.7599701989657,1993.7599701989657,691.7511613638355,1302.0088088351301,761.6097379261986,761.6097379261986,0,761.6097379261986,1720.2789464457885,1720.2789464457885,3.6573319309317207,7.476728898238233,8.134104654220353,0,0,28.988868437198704,14.773599789639759,0.08532737312647909,0,0,0,0,0,0,55.57923569112104,55.57923569112104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.688272416513279,0,0,0,0,0,0,0,0
29048,Tlaxcala,La Magdalena Tlaltelulco,0,ingresos,19036,10.95,78823.23819978046,1462.7672886937432,1357.583973655324,1201.2349066959384,0,0,0,105.23161361141602,0,0,0,3739.5598243688255,389.2403951701427,13.206366630076838,12.679473106476399,0,0,0,0,0,375.3655323819978,89.43798024149287,0,2955.4478594950606,0,0,0,0,1328.8638858397364,0,1626.583973655324,672.1218441273326,672.1218441273326,604.072447859495,0,3.8342480790340288,3.8342480790340288,0,3.8342480790340288,0,0,0,0,39126.65532381998,31385.51481888035,20781.62019758507,7532.205268935236,947.0296377607025,2124.6597145993414,923.2173435784852,96.47310647639956,212.00768386388583,614.7365532381998,5226.498353457739,5226.498353457739,1591.4248079034028,33818.29967069155,25222.152579582875,25222.152579582875,10803.369923161361,14418.782656421516,8596.147091108673,8596.147091108673,0,8596.147091108673,0,0,0,0,285.92755214050493,0,0,394.8232711306257,68.04939626783754,0.5488474204171241,0,0,0,0,0,0,0.6684961580680571,0.6684961580680571,0.5268935236004391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.34906695938528,0,0,0,0,0,0,0,0,0,0,0,67.50054884742042,0,0,0,0,0,0,0,0
29049,Tlaxcala,San Damián Texóloc,0,ingresos,5884,10.52,14231.40819160014,73.07115584866366,73.07115584866366,73.07115584866366,0,0,0,0,0,0,0,376.41895175286356,76.96390142311698,38.31968066643527,38.31968066643527,1.8819854217285665,0,0,0,0,13.562304755293301,7.1346754599097535,0,295.0607427976397,0,0,0,0,60.95695938910101,0,234.1037834085387,0.08469281499479347,0.08469281499479347,0.08469281499479347,0,0,0,0,0,0,0,0,0,9681.859076709476,6537.135369663311,4442.762582436654,1602.1555015619576,198.81152377646652,293.40576188823326,159.74453314821244,19.932315168344324,45.77889621659146,94.03332176327665,1423.5623047552933,1423.5623047552933,1561.4168691426587,3739.7879208608124,2660.7303019784795,2660.7303019784795,1315.3658451926415,1345.3644567858382,1079.0576188823325,1079.0576188823325,0,1079.0576188823325,360.18639361332873,360.18639361332873,1.8819854217285665,0,6.427629295383547,0,0,4.394307532106907,0,0,0,0,0,0,0,0,23.199930579659842,23.199930579659842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29050,Tlaxcala,San Francisco Tetlanohcan,0,ingresos,11761,9.59,8673.066029060143,41.379253264668016,40.38826558764024,40.15523266507265,0,0,0,0.9909876770277727,0,0,0,467.0949052786463,46.87768990251977,14.700386242413096,14.700386242413096,0.686775795475446,0,0,0,0,13.442891300349457,2.1261725216111826,0,411.18263748390655,0,0,0,0,41.64888725400037,0,369.5337502299062,1.4351664520875482,1.4351664520875482,1.2795659370976642,0,5.413095457053522,5.413095457053522,0,5.413095457053522,0,0,0,0,5001.459076696708,4350.363251793268,2899.240573845871,1047.3047636564281,130.5206915578444,273.2972227331249,114.07651278278462,13.152841640610632,29.787198822880264,71.13647231929373,352.6185396358286,352.6185396358286,184.40077248482618,3156.28453191098,2930.259702041567,2930.259702041567,1533.661578076145,1396.598123965422,226.02482986941328,226.02482986941328,0,226.02482986941328,0,0,0.686775795475446,0,11.316718778738275,0,0,9.034577892219975,0.15560051498988411,0.15560051498988411,0,0,0,0,0,0,18.047636564281774,18.047636564281774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23303292256759242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29051,Tlaxcala,San Jerónimo Zacualpan,0,ingresos,4092,10.53,14908.558968732857,41.824465167306634,39.98134942402633,38.66483817882611,0,0,0,1.8431157432803071,0,0,0,431.733406472847,59.68348875479978,11.567196928140428,11.567196928140428,9.84421283598464,0,0,0,0,11.365880416895228,1.6922654964344488,0,253.0746023038947,0,0,0,0,82.51124520021942,0,170.56335710367526,31.335710367526055,31.335710367526055,0.3483269336258914,0,1.277015907844213,1.277015907844213,0,1.277015907844213,0,0,0,0,11099.772901810204,10134.24574876577,6844.6708721887,2473.8233680746025,308.7844212835985,506.96708721887,215.2161272627537,31.183214481623697,70.20899616017553,113.82391662095448,453.12122874382885,453.12122874382885,297.1897970378497,3223.2144816236973,3053.5545803620407,3053.5545803620407,1615.368623148656,1438.1859572133844,169.65990126165661,169.65990126165661,0,169.65990126165661,79.4009873834339,79.4009873834339,0,9.84421283598464,9.673614920460778,0,0,118.97531541415249,30.987383433900163,0,0,0,0,0,0,0,26.906198573779484,26.906198573779484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3165112452002194,0,0,0,0,0,0,0,0,0,0,0,30.987383433900163,0,0,0,0,0,0,0,0
29053,Tlaxcala,San Juan Huactzinco,0,ingresos,7688,10.47,10035.58641527677,62.17573120618806,56.33309161227943,39.98839738941262,0,0,0,5.842639593908629,0,37.40971718636693,37.40971718636693,145.4786076867295,31.11530094271211,8.419869470630893,8.419869470630893,0.9076625574087503,0,0,0,0,21.78776891467247,10.613246313753928,0,112.21513173797437,0,0,0,0,40.82668600435098,1.2409958907420837,70.14744984288131,11.75102731447909,11.75102731447909,6.353637901861252,0,0.8341793570219966,0.8341793570219966,0,0.8341793570219966,0,0,0,0,5147.482233502538,4594.84336475707,3090.1068407058256,1117.045443558134,139.46966400773508,248.22141648537587,115.33454193860285,14.086294416243655,31.703891708967852,69.54435581339135,256.47183949722023,256.47183949722023,180.83248730964468,3033.7797921198935,2869.0717911530096,2869.0717911530096,1605.4464587865602,1263.6253323664491,164.7080009668842,164.7080009668842,0,164.7080009668842,1596.6751269035533,1596.6751269035533,0,0.9076625574087503,11.17452260091854,0,0,2.1481750060430262,5.397389412617839,0.48344210780759006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.34469422286681,0,0,0,0,0,0,0,0,0,0,0,4.913947304810249,0,0,0,0,0,0,0,0
29054,Tlaxcala,San Lorenzo Axocomanitla,0,ingresos,5689,9.99,13458.765167148164,35.33347090383822,35.33347090383822,35.33347090383822,0,0,0,0,0,0,0,90.06314486174165,12.945934791580685,6.387536112257532,6.387536112257532,0.4556335121749897,0,0,0,0,6.1027651671481635,3.2117210070160955,0,74.00412711514652,0,0,0,0,37.198514238547254,0,36.805612876599255,15.658274865868758,15.658274865868758,15.658274865868758,0,0,0,0,0,0,0,0,0,8505.084605860504,7236.6463062319435,4726.71687990095,1706.910028889806,212.54808089145686,590.4713165497317,171.02641353693767,21.397853900123813,48.59224102352456,101.03631861328931,834.2418489475856,834.2418489475856,263.1700371440363,4812.625670656212,2920.2818819645067,2920.2818819645067,1306.5390012381345,1613.7428807263723,1892.3437886917045,1892.3437886917045,0,1892.3437886917045,0,0,0.4556335121749897,0,2.8910441601320676,0,0,3.1130829550144448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29057,Tlaxcala,Santa Apolonia Teacalco,0,ingresos,4636,10.5,16599.37176724138,25.84428879310345,21.85614224137931,18.213900862068964,0,0,0,3.988146551724138,0,0,0,338.2165948275862,87.16756465517241,1.4585129310344827,1.4585129310344827,0,0,0,0,0,15.273706896551724,2.9892241379310347,0,248.3917025862069,0,0,0,0,10.245150862068966,0,238.14655172413794,0.23329741379310345,0.23329741379310345,0.23329741379310345,0,0,0,0,0,0,0,0,0,10724.53125,9621.065193965518,6147.5657327586205,2216.565193965517,274.92618534482756,982.0080818965517,239.73814655172413,27.54741379310345,63.36907327586207,148.82165948275863,473.7667025862069,473.7667025862069,389.96120689655174,5107.4655172413795,1977.260775862069,1977.260775862069,267.64816810344826,1709.6126077586207,3130.2047413793102,3130.2047413793102,0,3130.2047413793102,403.08081896551727,403.08081896551727,0,0,12.28448275862069,0,0,2.6573275862068964,0,0,0,0,0,0,0,0,70.4353448275862,70.4353448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6422413793103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29058,Tlaxcala,Santa Catarina Ayometla,0,ingresos,9463,9.4,10091.00839895013,42.0750656167979,42.0750656167979,42.0750656167979,0,0,0,0,0,62.99212598425197,62.99212598425197,233.03805774278214,13.300524934383201,6.63254593175853,6.63254593175853,0,0,0,0,0,5.980314960629921,2.0496062992125985,0,152.19580052493438,0,0,0,0,87.05879265091863,0,65.13700787401575,3.3774278215223097,3.3774278215223097,1.737007874015748,0,1.0561679790026246,1.0561679790026246,0,1.0561679790026246,0,0,0,0,6221.1265091863515,5598.035958005249,3619.160104986877,1314.3097112860892,166.09422572178477,498.47191601049866,133.5262467191601,17.024146981627297,36.769291338582676,79.73280839895013,281.6931758530184,281.6931758530184,207.8711286089239,3527.3430446194225,3261.4950131233595,3261.4950131233595,1650.8141732283464,1610.6808398950132,265.848031496063,265.848031496063,0,265.848031496063,0,0,0,0,3.930708661417323,0,0,67.54173228346457,1.6404199475065617,0.6561679790026247,0,0,0,0,0,0,0.6876640419947506,0.6876640419947506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984251968503937,0,0,0,0,0,0,0,0
29060,Tlaxcala,Santa Isabel Xiloxoxtla,0,ingresos,5443,9.6,14023.76202749141,191.87929553264604,191.87929553264604,191.87929553264604,0,0,0,0,0,0,0,369.2882302405498,184.01975945017182,15.289089347079038,15.289089347079038,0,0,0,0,0,107.76245704467354,22.13573883161512,0,125.61168384879726,0,0,0,0,0,0,125.61168384879726,0.08676975945017182,0.08676975945017182,0.08676975945017182,0,0,0,0,0,0,0,0,0,8424.934278350516,7832.96176975945,5076.636597938144,1818.4905498281787,221.71993127147766,716.1146907216495,191.48152920962198,21.74828178694158,52.96262886597938,116.77061855670104,97.77749140893471,97.77749140893471,302.7134879725086,4202.180841924399,3260.4351374570447,3260.4351374570447,1767.9926975945018,1492.4424398625429,941.7457044673539,941.7457044673539,0,941.7457044673539,835.3926116838488,835.3926116838488,0,0,85.62671821305842,0,0,59.656786941580755,0,0,0,0,0,0,0,0,60.968213058419245,60.968213058419245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30014,Veracruz de Ignacio de la Llave,Amatlán de los Reyes,22.22222222222222,ingresos,46955,8.5,5303.43517968857,216.18626421297776,182.967441435682,136.12406959221883,0,20.427827754691997,20.427827754691997,0.007717247362893283,12.783277775240878,83.22517009909129,83.22517009909129,220.5193844467784,162.21873144892461,22.705374674642677,22.705374674642677,67.54198821864011,15.690259829215947,0,0,14.694871911959451,22.75884743595598,0,0,58.24622128864332,0.9076213525731769,0,0,0,0,57.33859993607014,0,24.777432759486736,24.777432759486736,24.722635736791634,0,3.0088588520023745,2.6527238686698023,0,2.6527238686698023,0,0,0,0.35613498333257226,1664.7196219005434,1580.7947851500069,1184.4191058952463,223.1347093474588,52.67035024430339,120.57061966299831,83.85086076989816,9.032604228503585,19.260377186172885,55.5578793552217,0.07397598063838531,0.07397598063838531,0,3090.9984474176904,2915.5846842321566,2915.5846842321566,1516.598429152016,1398.9862550801406,175.41376318553358,175.41376318553358,0,175.41376318553358,0,0,0.07991232476368784,51.771816064660484,7.407233206995754,15.351614228960226,0,0.05443170921046623,0,0,0,0,0,0,0,0,34.51764920772638,34.51764920772638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054797022695100235,0,0,0,0,0,0,0,0,0,0,46.843371843463174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30026,Veracruz de Ignacio de la Llave,Banderilla,0,ingresos,25993,10.2,5173.767679900744,296.83529776674936,171.13647642679902,111.40027915632754,0,2.114841811414392,2.114841811414392,79.87430210918114,45.348092431761785,0,0,342.89934863523575,177.65082196029778,11.92741935483871,11.92741935483871,25.529544044665013,1.1514423076923077,0,0,0,93.77132444168734,0,0,130.63546836228286,30.310638957816376,0,0,0,0,99.73200992555832,0,0,0,0,0,0,0,0,0,0,0,0,0,2103.756358560794,2016.205800248139,1566.0785514888337,295.036135235732,69.64252481389578,85.44858870967742,87.48387096774194,11.943160669975185,25.46673387096774,50.07397642679901,0.06668734491315137,0.06668734491315137,0,2430.2766749379653,2160.324519230769,2160.324519230769,862.3183933002481,1298.0061259305212,269.952155707196,269.952155707196,0,269.952155707196,0,0,13.209057071960297,11.169044665012407,46.75682382133995,47.01450062034739,0.5928194789081885,32.97464330024814,0,0,0,0,0,0,0,0,46.4225341191067,46.4225341191067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.736197270471465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30028,Veracruz de Ignacio de la Llave,Boca del Río,0,ingresos,144550,11.4,10018.142180969584,1816.6292404445792,1249.130130394083,663.5611032736957,0,159.71596767176027,159.71596767176027,0,407.78314237873616,0,0,568.9384550476617,503.7381834482577,49.900417946655764,49.900417946655764,185.2357377351774,1.520416100834575,0,0,0,207.03739106358853,0,0,59.353593418329005,2.5261908842801954,0,0,0,0,56.82740253404881,0,902.2529697944547,43.641712922066795,43.641712922066795,858.6112568723878,163.77978034727806,163.77978034727806,0,163.77978034727806,0,0,0,0,3713.7728453333684,3608.4444341898825,2634.137157699052,496.24948910306273,117.13841022057564,360.91937716719184,105.27202130605033,20.088375281817342,42.83491766319037,42.348728361042625,0.056389837435890676,0.056389837435890676,0,2852.7688900022413,1699.1306577715663,1699.1306577715663,434.75080095455326,1264.3798568170132,1153.638232230675,1153.638232230675,140.6897833796986,914.1674027977375,0,0,0,183.71532163434281,19.932891215209565,187.10449984837896,0,5.846678181075059,0,0,0,0,0,0,0,0,61.56463670283597,61.56463670283597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.5690271203871,0,0,0,0,0,0,0,0,0,0,0,0,98.78104605323875,0,0,0,0,0,0,0
30030,Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,0,ingresos,41835,9.55,7667.707078313253,202.87699010327023,165.90183950086058,129.3958691910499,0,0,0,6.966652323580035,30.008498278829602,0,0,237.0417921686747,113.61972891566265,9.472515060240964,9.472515060240964,10.717297762478486,0,0,0,0,43.37048192771084,0,0,123.42206325301204,12.278560671256454,0,0,0,0,49.22988382099828,0,18.1503334767642,0,0,18.1503334767642,82.73499354561102,81.8522482788296,0,81.8522482788296,0,0,0,0.8827452667814114,2718.3691910499138,2603.493868330465,2093.4207185886403,394.38301419965575,93.09310456110155,22.597030981067125,114.78904905335628,15.964769793459553,34.04206110154905,64.78221815834767,0.08627366609294321,0.08627366609294321,0,3481.4643395008607,3339.22074010327,3339.22074010327,1803.2196105851979,1536.0011295180723,142.24359939759037,142.24359939759037,0,142.24359939759037,927.0694384681583,927.0694384681583,0,10.717297762478486,20.32481712564544,23.045664802065403,61.913618760757316,0,0,0,0,0,0,0,0,0,50.05943416523236,50.05943416523236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.35144148020654,0,0,0,0,0,0.1545288296041308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30039,Veracruz de Ignacio de la Llave,Coatzacoalcos,1.6254572457988392,ingresos,310698,10.34,9987.981601690033,891.6597785032968,766.3001856475257,623.3864541322579,0,18.427911145253184,0.3305870302797516,7.015491965943282,106.83694385762755,8.067825363293004,8.067825363293004,312.8462390371935,257.78543627168557,54.29830996735164,54.29830996735164,99.90747711414122,0,0,0,0,50.10227258178094,0,0,48.14004865245503,27.351424364637346,2.265872863453044,0.6418603162409577,0,0,7.651315536777415,0,128.7109404007426,48.86290250304078,23.630702259778502,50.81581844952308,65.91677869534601,19.161167658920682,0,7.422386530951924,11.73878112796876,0,0,46.75561103642532,5424.637667242814,5276.72212406376,4215.169605018885,794.1028295243582,187.44591895525255,80.0037705652647,147.85274310223417,32.14559887331157,68.54481787337558,47.16232635554702,0.06280007681966583,0.06280007681966583,0,3120.892772549773,2098.342173996543,2098.342173996543,720.398828500096,1377.9433454964471,1022.5505985532296,1022.5505985532296,124.18084629665195,771.6711350105627,35.24959989757378,0,9.095467639715768,90.81200947442545,11.217834965751232,38.8844376160297,10.229575571346265,0,0,0,29.032219448178733,29.032219448178733,29.032219448178733,0,0,0,53.47737660841175,53.47737660841175,0,0,0,0,0,0,0,35.24959989757378,35.24959989757378,0,0,18.097324114973432,0,0,0,0,0,0,0,25.232200243262277,0,0,0,0,0,0,0,0,0,0,140.7177261378913,0,0,0,0,0,2.1960053773766086,0,0,0,0,0,0,126.69861724601498,0,0,0,0,0,0,0
30040,Veracruz de Ignacio de la Llave,Coatzintla,0,ingresos,55016,9.98,6497.247744750074,217.4508281573499,138.03216503992903,108.09871339840284,0,0,0,43.29710144927536,36.12156166814552,0,0,252.17524401064773,188.00532386867792,19.786120970127183,19.786120970127183,45.81344276841171,4.313405797101449,0,0,0,31.3925983436853,0,0,64.16992014196983,4.3524475007394265,0,0,0,0,59.8174726412304,0,236.86601597160603,231.26822685595977,228.51556492162084,0,138.22604259094942,134.1423765158237,0,1.5506137237503697,132.59176279207335,0,0,4.083666075125702,1329.9315661047028,1249.6262200532387,969.9115276545401,182.72323277136942,43.131359065365274,53.86010056196392,80.22937000887312,7.396702159124519,15.772182786157941,57.060485063590654,0.07597604259094942,0.07597604259094942,0,4322.598047914818,2706.709109730849,2706.709109730849,1288.1442250813368,1418.564884649512,1615.8889381839692,1615.8889381839692,0,1207.9538598047916,0,0,12.983843537414966,16.70589322685596,14.00022182786158,17.39237651582372,0,0,0,0,5.5977891156462585,5.5977891156462585,5.5977891156462585,0,0,0,91.01316178645371,91.01316178645371,0,0,11.810300207039338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752661934338953,0,0,0,0,0,0,0,0,0,0,29.933451641526176,0,0,0,0,0,0,0,0,0,204.91936557231588,0,0,203.01571280686187,0,0,0,0,0,0,0
30044,Veracruz de Ignacio de la Llave,Córdoba,5.870539716693563,ingresos,204721,9.96,7337.3603520018,794.2667941220573,391.2933160893687,232.5023523016944,0,12.152327935222672,1.5694350727245463,79.92020917678812,326.1217292697556,0,0,560.1248875393612,186.07148747938223,11.994817438896387,11.994817438896387,87.74853801169591,6.615478332583596,0,0,0,45.272876368271106,0,0,318.07078460038986,4.774403958614485,15.852826510721247,126.60912430649273,0,0,155.73584870295397,0,139.01208951866846,75.99145299145299,75.99145299145299,63.02063652721547,187.5296146348778,172.328216374269,0,163.16293672214724,0,9.165279652121757,0,15.201398260608787,3263.940620782726,3160.2048189383718,2274.4531882591095,428.4880229419703,101.14349040335883,356.12011733393314,103.67010608786924,17.345366621682413,36.98593304843305,49.33880641775379,0.06569575648523017,0.06569575648523017,0,2392.4863454041088,2225.9281845104215,2225.9281845104215,847.2100483580747,1378.7181361523467,166.55816089368722,166.55816089368722,137.27852751536963,22.23553943619733,0,0,46.08630416854101,35.0467555105713,32.15843829659619,13.114438071674913,15.098581121607438,40.76182711051132,0,0,0,0,0,0,0,0,41.05525566051882,41.05525566051882,0,0,0,0,0,0,0,0,0,0,0,10.582892862498126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.73824786324786,0,0,0,0,0,0.05271592442645074,0,0,7.0440939421202575,0,0,0,0,0,0,0,0,0,0,0
